blockchain,project,version,block_date,block_time,token_bought_symbol,token_sold_symbol,token_pair,token_bought_amount,token_sold_amount,token_bought_amount_raw,token_sold_amount_raw,amount_usd,token_bought_address,token_sold_address,taker,maker,project_contract_address,tx_hash,tx_from,tx_to,trace_address,evt_index
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:19.000 UTC,WETH,ARB,ARB-WETH,11.969145756670764,16006.148799526583,11969145756670765000,16006148799526584000000,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x912ce59144191c1204e64559fe8253a0e49e6548,0x02e76ca155ef710ddf846bd8c8192a7d2e91d9cf,0x,0xc6f780497a95e246eb9449f5e4770916dcd6396a,0x7e0ee95dbeafbcae3efcd7e624be672a4d4de057ae0ac48daec426592c0911d1,0x02e76ca155ef710ddf846bd8c8192a7d2e91d9cf,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,3
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:47.000 UTC,USDC,USDT,USDC-USDT,88.144316,88.133384,88144316,88133384,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x8b884aec286913b3f951fe7fc029a5ff6a1c9f93,0x,0x8c9d230d45d6cfee39a6680fb7cb7e8de7ea8e71,0xfee5fa03cb7315751dc887267dc849912119a50e6c1625987a4a0df514985cd5,0xb1fb86e1e7ee4d57e9c78f380890f03e385f3031,0x8b884aec286913b3f951fe7fc029a5ff6a1c9f93,,266
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:53.000 UTC,USDC,USDT,USDC-USDT,88.393959,88.382999,88393959,88382999,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x8b884aec286913b3f951fe7fc029a5ff6a1c9f93,0x,0x8c9d230d45d6cfee39a6680fb7cb7e8de7ea8e71,0xd5b52a77228d44964b827bd6227f105bd202dda9680e15580f9dcb73d5e0f3b5,0xb1fb86e1e7ee4d57e9c78f380890f03e385f3031,0x8b884aec286913b3f951fe7fc029a5ff6a1c9f93,,37
bnb,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:02.000 UTC,USDT,BUSD,BUSD-USDT,44.20480536360293,44.22,44204805363602930000,44220000000000000000,,0x55d398326f99059ff775485246999027b3197955,0xe9e7cea3dedca5984780bafc599bd69add087d56,0x1111111254fb6c44bac0bed2854e76f90643097d,0x,0xc98f01bf2141e1140ef8f8cad99d4b021d10718f,0x33121d15591ce0d31c6896ea4c635e23b245f45811661ba28c506b39fdd848e5,0xff45753dc8c58346f0a8e281e792123d1ebc6813,0x1111111254fb6c44bac0bed2854e76f90643097d,,58
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:35.000 UTC,ePhiat,USDC,ePhiat-USDC,1040.6300338394308,463.838643,1040630033839430800000,463838643,,0xe9f721e7419423f11863e83dbd710b5d6127b5b0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0xa4655d9940dc1bbacca9f0ccd0df8685cd7fd159,0x,0x33ca40812c11c106eb9a9371aa7bef9ce8a3bbea,0xb33430c9e6f718968e7ed1f9295578072ac822b7e12a780f105c7e6cd85c3c3e,0xa4655d9940dc1bbacca9f0ccd0df8685cd7fd159,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,233
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:53:35.000 UTC,USDT,ARB,ARB-USDT,19.518344,13.542468463665724,19518344,13542468463665723000,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x912ce59144191c1204e64559fe8253a0e49e6548,0xf5ab9bf279284fb8e3de1c3bf0b0b4a6fb0bb538,0x,0xb791ad21ba45c76629003b4a2f04c0d544406e37,0x6489b80787eaf4380897f55c91189cc27bb7051dfa8ba0ccb6a53740b8c8bb36,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xf5ab9bf279284fb8e3de1c3bf0b0b4a6fb0bb538,,5
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:51:17.000 UTC,ARB,USDC,ARB-USDC,1026.099999,1479.937209,1026099999000000000000,1479937209,,0x912ce59144191c1204e64559fe8253a0e49e6548,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x567ec04dcf6cee8498f1fe690caa4401c2ee1651,0x,0xcda53b1f66614552f834ceef361a8d12a0b8dad8,0x5a1cd38cf68fcdd0ecceafab644a127b9c0899a7582346529f8a2089c6fc88c2,0x2b81cd5224ddf6a45112eb9dc831e9adc1506eff,0x567ec04dcf6cee8498f1fe690caa4401c2ee1651,,14
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:23.000 UTC,UMAMI,USDC,UMAMI-USDC,8.844799786,109.667364,8844799786,109667364,,0x1622bf67e6e5747b81866fe0b85178a93c7f86e3,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0xa1e48225215d9e656f4f9d779fc32817c50de0e5,0x,0x01349ec321b172ac3de63d756503a85005a97955,0x4d0b8d91a0360b43c0611d471e869a14f75c9e8b0a2c7ab9a084d3fa331429ee,0x879c2a2f7e4071ebdc971e508885d4a8cdeaf227,0x0aacc6124269f9591a5fcb33d34654918c151221,,7
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:34.000 UTC,USDC,WETH,USDC-WETH,816.581968,0.4227553204234193,816581968,422755320423419259,,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x4200000000000000000000000000000000000006,0x7eb2048d69e6e03bba9cffd9be16dab26de925ce,0x,0x79c912fef520be002c2b6e57ec4324e260f38e50,0x9a95c0c8d6637e0c37dcda747dd46f6a92846c63b79b76bc40ad0a48d63ee35f,0xf728fb2c3640eb542f0d46e94a049976126b74f8,0x7eb2048d69e6e03bba9cffd9be16dab26de925ce,,29
avalanche_c,trader_joe,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:51:31.000 UTC,,WAVAX,,,0.2,10582867110637121717,200000000000000000,,0x80f0c1c49891dcfdd40b6e0f960f84e6042bcb6f,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0xf01ef4051130cc8871fa0c17024a6d62e379e856,0x,0x0eb7348f4f4be5d226bb24241b325499ac74b593,0x620016e33a98d2e737f1d667642c609773918115801dcee5e04437fbc1cd7e3f,0x92c01d93ecb0e8cf8f543cb1ae5e40509880a41d,0x1111111254eeb25477b68fb85ed929f73a960582,,5
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:53:23.000 UTC,WETH,OP,OP-WETH,1.5527477468764805,1350.9961817929145,1552747746876480510,1350996181792914400000,,0x4200000000000000000000000000000000000006,0x4200000000000000000000000000000000000042,0x540243fb1aadc71ee6d713409f35e3ea7865718d,0x,0x68f5c0a2de713a54991e01858fd27a3832401849,0x33d7bd84d5d3b29f32bc9c2c0d57d67a1c0ea2de718013e1895e44e3898761c7,0xc865eb005feda68ad94a8f357d3c01fa129e203c,0x540243fb1aadc71ee6d713409f35e3ea7865718d,,2
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:52:53.000 UTC,WETH,LINK,LINK-WETH,0.001357514249254803,0.36321659664998873,1357514249254803,363216596649988740,,0x4200000000000000000000000000000000000006,0x350a791bfc2c21f9ed5d10980dad2e2638ffa7f6,0xf5ab9bf279284fb8e3de1c3bf0b0b4a6fb0bb538,0x,0x8531e48a8611729185be9eaad945acbd6b32e256,0x8d0d81bf54580423105640240ad87c4c04bfd08e20cb3205abf760f9213e8cd2,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xf5ab9bf279284fb8e3de1c3bf0b0b4a6fb0bb538,,10
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:59.000 UTC,,WETH,,,0.01994,27018539842941815697674642087,19940000000000000,,0x7cb683151a83c2b10a30cbb003cda9996228a2ba,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x555b6ee8fab3dfdbcca9121721c435fd4c7a1fd1,0x,0xc1cb7f41cc17077eb05e22801ec636709f4fc0ca,0x25534388af653abfc90fc5efbedf05a654f4ea35f3bcdacede5b5ffd82042d16,0xc79b2dad948344109563f8ff3fbb98976e3abb17,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,,83
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:50:59.000 UTC,,WETH,,,0.2,3794969106078472614871,200000000000000000,,0xe214b95d916fc7aa278a53f407b9bf08bd9336c9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x66de96e21e3fa267deb28301a4a4a1e8881aa003,0x,0xbb93100b79b7c51af49bf2e4efd5a92a96d44bb4,0x5c47c7beeb8789a17adb4c7c13e66cf0fdcaa4770238383e699e6d1c3a04387a,0x66de96e21e3fa267deb28301a4a4a1e8881aa003,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,154
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:23.000 UTC,,WETH,,,0.075,2634665463014,75000000000000000,,0xc15e520e80ce9d3bfd2f3dacc902545d60804573,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x0a9dd95c4351781dbb6c2ec03f943659919151b9,0x,0xa1f4be1ad7233f8c4c843f326e631cecad0b620c,0xec58980e12ef8d358d4f21a70d033cd5d592d0ea577b0514d1a700cc39e6241d,0x0a9dd95c4351781dbb6c2ec03f943659919151b9,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,171
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:51:11.000 UTC,WETH,,,0.4219025830324451,,421902583032445146,51617382864870,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xe5364e90abb511fb3ef45617dafd242e2ed6aa8c,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x,0xecfb1a9a07c810cdd213dfcb1251de3ceb8313e0,0xadedfdd7a0411bc963d8e80e03240c1ba73d62727772e53060b5ec8ffe6b4816,0x77091420b62818552ecc0cd4a3d911f66ec7d116,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,390
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:23.000 UTC,EP,WETH,EP-WETH,39086.44675769678,0.2,39086446757696774693226,200000000000000000,,0x13817e7433e51273ff6e7b427e445b0edc014828,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x07c91fabb9d357f6a20e1cd71f83c73bc6a06150,0x,0xde2fcae812b9edda8d658bbbaa60abb972b4d468,0x2fb7324d55370db55343457d67b5182f121d1badbda01a5a1a186e89efd3eb3c,0x07c91fabb9d357f6a20e1cd71f83c73bc6a06150,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,44
arbitrum,kyberswap,elastic,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:19.000 UTC,USDC,WETH,USDC-WETH,30.004318,0.01554760303904542,30004318,15547603039045419,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d,0x64768a3a2453f1e8de9e43e92d65fc36e4c9872d,0x26333db71b82e2df33d1c11158470b73e3d27072,0xbcab8e24d306bdb1a30f9e17be638a34e66397b26a5e19eb36c2877425b922f4,0xc31300642c30c9df6201612db1a104dd41e5868d,0x1111111254eeb25477b68fb85ed929f73a960582,,7
arbitrum,sushiswap,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:50:01.000 UTC,WETH,USDC,USDC-WETH,1.5478340911569868,2998.5,1547834091156986814,2998500000,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x8dd6ae22d7db82d559a2aa295ecd8904c8355ad3,0x,0x905dfcd5649217c42684f23958568e533c711aa3,0xb5262bf23ef84203824f0fcda9b980ad771360470370b5d4bb8418f42bd6c665,0x93f5af632ce523286e033f0510e9b3c9710f4489,0x0c6134abc08a1eafc3e2dc9a5ad023bb08da86c3,,19
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:52:38.000 UTC,vUSD,,,802.5161251253318,,802516125125331800000,9952858575727180000000,,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x8711ac690984badc42e7abe71f351b5ac2a2ad0d,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0x7a5d3da4658e9315e7d385b8a25d92cece6e6fab,0x845d0a17fb79933164484fc2cd2d58fccc53d373aceb94a2a64941feca9cc375,0xf6e3cfc895bb845242739048d72dd3d197669e2c,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,5
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:50:19.000 UTC,USDC,WETH,USDC-WETH,9654.333846,5.0,9654333846,5000000000000000000,,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x4200000000000000000000000000000000000006,0x6f9d14cf4a06dd9c70766bd161cf8d4387683e1b,0x,0x85149247691df622eaf1a8bd0cafd40bc45154a9,0xf13001fde78b539162b3ffb9f3ca2e9ed38d2cdf98247032bf30144f472f58e7,0xd4a03ce230616680574f177095c07433e3a3b992,0x6f9d14cf4a06dd9c70766bd161cf8d4387683e1b,,3
optimism,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:49.000 UTC,vFTM,vUSD,vFTM-vUSD,6029.504138104031,2630.2657973921764,6029504138104031000000,2630265797392176500000,,0x2db8d2db86ca3a4c7040e778244451776570359b,0xc84da6c8ec7a57cd10b939e79eaf9d2d17834e04,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,0x,0xaec0bf409bb28efe308108d400034650c4d9ec75,0x9c796d50fb167c2174058dd99b18b680284eac1717004e965e8b0288148acc83,0xe80f80c5b83e45b71d8b67846d4eb62afe79fc8c,0x82ac2ce43e33683c58be4cdc40975e73aa50f459,,5
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:35.000 UTC,USDC,BLUR,BLUR-USDC,5800.278304,8189.052099309999,5800278304,8189052099309999000000,,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0x5283d291dbcf85356a21ba090e6db59121208b44,0x280027dd00ee0050d3f9d168efd6b40090009246,0x,0x92ab871abb9d567aa276b2ce58d0203d84e0181e,0x2e5f83240fa1eeab86dc5da484c6ef77d9ccf9bda7034a6b35e00124b08a2e12,0x629cc8e83a542274388f64239ff2c717f45150d6,0x280027dd00ee0050d3f9d168efd6b40090009246,,72
avalanche_c,trader_joe,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:51:43.000 UTC,WBTC.e,WAVAX,WAVAX-WBTC.e,1.833e-05,0.03060443263234168,1833,30604432632341681,,0x50b7545627a5162f82a992c33b87adc75187b218,0xb31f66aa3c1e785363f0875a1b74e27b85fd66c7,0x4208bad7d30db43e2110499d6a293f75655a779a,0x,0xd5a37dc5c9a396a03dd1136fc76a1a02b1c88ffa,0x887448130e61ad2f14372e08b1ea8d73a34550314d67a24ae9095fe4fcec13b5,0x4208bad7d30db43e2110499d6a293f75655a779a,0x69262d41f62a8d4dc451271050ee7f73343b194a,,25
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:53:38.000 UTC,VELO,USDC,USDC-VELO,3370.9180077657916,499.782955,3370918007765791532278,499782955,,0x3c8b650257cfb5f272f799f5e2b4e65093a11a05,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x06141423dcf1a5a4c137039063ac873cdc1e363a,0x,0xe8537b6ff1039cb9ed0b71713f697ddbadbb717d,0xd0d47dee679221c9d0540731703f2f9a7d5b3254c08b00a64b7c7173d7d37531,0xa79c12bcf11133af01b6b20f16f8aafaecdebc93,0x99ca76936ec36b0e65557e8b5b91b822c290c076,,6
bnb,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:38.000 UTC,USDT,WBNB,USDT-WBNB,84.98778896728719,0.2532717391652034,84987788967287200000,253271739165203392,,0x55d398326f99059ff775485246999027b3197955,0xbb4cdb9cbd36b01bd1cbaebf2de08d9173bc095c,0xc98f01bf2141e1140ef8f8cad99d4b021d10718f,0x,0x6fe9e9de56356f7edbfcbb29fab7cd69471a4869,0xe13495f83b1a12f93fe5f726cb5eeafdabd5495a016222046d4378a3da1cbf76,0x64a987c4684a147f96113efc885dd1dd0d29c47b,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,215
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:23.000 UTC,WETH,,,0.09389666055614213,,93896660556142121,1339776956806300000000,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x5e97e04a5a3eca76e5e5f6924b08103442a2156d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x,0xc33eb72e817d30caeaf019619c7c075bc45b0e71,0xe2cafe751bdd6a912adbc9c3e32e627ec08b06c3ce7d3b829adae2915e60c72a,0xaa9700d05f5fcf146fbe5bd9d4bf6159a372d6f8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,,78
ethereum,uniswap,2,2023-04-27 00:00:00.000 UTC,2023-04-27 18:50:35.000 UTC,WETH,,,0.03923925154067151,,39239251540671513,168499190657146827385583182,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xd38225129de04636e21f41492025fc6b75d7ffe5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x,0x1d0f73b713e51235b9e5344b05d1730abb9aadd0,0xfad7aab58697d032f89da14e7c35ce28bce36e5839c10a23ad53e5af6670514f,0x22eef23d58355f08034551f66c194c2752d494c6,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,131
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:52:16.000 UTC,USDT,ARB,ARB-USDT,70.863143,49.19027,70863143,49190270000000000000,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x912ce59144191c1204e64559fe8253a0e49e6548,0x0a2854fbbd9b3ef66f17d47284e7f899b9509330,0x,0x97bca422ec0ee4851f2110ea743c1cd0a14835a1,0xc4842c7a8ed1fb30eaccb126cae70e0420e935b73710d435c40e35f4d70f4fd5,0xdf8cf6576746beb9ee35f48240223bf793695af3,0x9dda6ef3d919c9bc8885d5560999a3640431e8e6,,13
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:21.000 UTC,USDT,WETH,USDT-WETH,7727.121901,4.0,7727121901,4000000000000000000,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,0x,0x641c00a822e8b671738d32a431a4fb6074e5c79d,0x0d426d2cf8d3e96fa9df11ffb5f5131adb993b69472dccc7a2a2d275a7fec076,0x6908cc437c8bea5c19a81e487a1528635ec2b197,0x4c60051384bd2d3c01bfc845cf5f4b44bcbe9de5,,4
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:53:57.000 UTC,DAI,USDT,DAI-USDT,54.93238908422773,54.917974,54932389084227730000,54917974,,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0xb3701a61a9759d10a0fc7ce55354a8163496caec,0x,0x7f580f8a02b759c350e6b8340e7c2d4b8162b6a9,0x28046ea67ab5e4804c36871c203e41bbc615c8add284e2dbff23f4f388f47392,0xdba8411717b85b24e5eb3a2b21a3aa265f9f74c3,0xdd94018f54e565dbfc939f7c44a16e163faab331,,15
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:53.000 UTC,USDC,USDT,USDC-USDT,88.205369,88.194433,88205369,88194433,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,0x8b884aec286913b3f951fe7fc029a5ff6a1c9f93,0x,0x8c9d230d45d6cfee39a6680fb7cb7e8de7ea8e71,0xd5b52a77228d44964b827bd6227f105bd202dda9680e15580f9dcb73d5e0f3b5,0xb1fb86e1e7ee4d57e9c78f380890f03e385f3031,0x8b884aec286913b3f951fe7fc029a5ff6a1c9f93,,61
polygon,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:30.000 UTC,WBTC,USDC,USDC-WBTC,3.251e-05,0.97,3251,970000,,0x1bfd67037b42cf73acf2047067bd4f2c47d9bfd6,0x2791bca1f2de4661ed88a30c99a7a9449aa84174,0x2b7ef9367eecd171642e133f5f76f606d8d74e56,0x,0xeef1a9507b3d505f0062f2be9453981255b503c8,0xe020d4c9e9971210f9105250b3d9d48a3b4f7d4f7e01f604f84f2ada3c5279b7,0x65bf36d6499a504100eb504f0719271f5c4174ec,0x2b7ef9367eecd171642e133f5f76f606d8d74e56,,158
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:51:49.000 UTC,USDC,DAI,DAI-USDC,1.030426,1.0309595846246886,1030426,1030959584624688690,,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,0x7eb2048d69e6e03bba9cffd9be16dab26de925ce,0x,0x4f7ebc19844259386dbddb7b2eb759eefc6f8353,0x3967fac16a6bda10265f583ca67edf75b9e6a97f52c0e99e6b5f57220ec46e55,0x67799576403b6fdfe47751167318ea1a78fc2038,0x7eb2048d69e6e03bba9cffd9be16dab26de925ce,,41
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:49.000 UTC,USDC,VELO,USDC-VELO,169.596593,1140.897763297863,169596593,1140897763297862962214,,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x3c8b650257cfb5f272f799f5e2b4e65093a11a05,0x7eb2048d69e6e03bba9cffd9be16dab26de925ce,0x,0xe8537b6ff1039cb9ed0b71713f697ddbadbb717d,0x9f5ee6f6e8dd84ed1b682ee26b5718647123fc55dc2fcf6e88357e3870587212,0x0a7832d7ec2a01b5b70fb9c84868202f8ea732d4,0x7eb2048d69e6e03bba9cffd9be16dab26de925ce,,10
optimism,velodrome,1,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:49.000 UTC,OP,USDC,OP-USDC,58.75968028067567,130.917943,58759680280675660140,130917943,,0x4200000000000000000000000000000000000042,0x7f5c764cbc14f9669b88837ca1490cca17c31607,0x3905870e647c97cb9c8d99db24384f480531b5b9,0x,0x47029bc8f5cbe3b464004e87ef9c9419a48018cd,0x4881a8002adae6b86526b154f47b93c9f5a35d96b24f791f4e9abf2e7fa3258a,0x58939670a7a0ab75975c493531c3ac0f0fd172e8,0x99ca76936ec36b0e65557e8b5b91b822c290c076,,58
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:40.000 UTC,USDC,WETH,USDC-WETH,28977.451855,15.0,28977451855,15000000000000000000,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x940a7ed683a60220de573ab702ec8f789ef0a402,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0x29e75a152c341384ee1967147586bbeb830f44673d00585459f9816d0b671dd1,0x940a7ed683a60220de573ab702ec8f789ef0a402,0x3c8b3c94e656ce7344c7254b614f3f298d8703cd,,3
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:58.000 UTC,WETH,GMX,GMX-WETH,2.5879821004657533,66.88362254783608,2587982100465753100,66883622547836080000,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xfc5a1a6eb076a2c7ad06ed22c90d7e710e35ad0a,0xe592427a0aece92de3edee1f18e0157c05861564,0x,0x1aeedd3727a6431b8f070c0afaa81cc74f273882,0x3884f530464e41c5eb205b2b467e5a049d68b93ccc4a9c1f21ac9c03333e496d,0xac65e5471ad6fa25a6b176397510eccd87af4fcd,0xdef171fe48cf0115b1d80b88dc8eab59176fee57,,5
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:49:39.000 UTC,USDC,WETH,USDC-WETH,3499.514564,1.812,3499514564,1812000000000000000,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0xbebd816a5392fd80b2680c1b28286f609b01e664,0x,0xc31e54c7a869b9fcbecc14363cf510d1c41fa443,0xf698a597af93f5a16b15c770657e1269e235402decef697b4c79f492864d1be4,0x088582faff9e6b9c5ef3b87eee1399d10a40951e,0xbebd816a5392fd80b2680c1b28286f609b01e664,,13
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:48:50.000 UTC,USDC,WETH,USDC-WETH,7.730874,0.004,7730874,4000000000000000,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,0x,0xe754841b77c874135caca3386676e886459c2d61,0xddf6daec77b6a3fe635f9b47a7227bb9d4378c4787f2220066278147cc8cc07a,0xc18808198ef3392dfaad57c1ad6612c12daa9857,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,,3
arbitrum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:47:40.000 UTC,WETH,ARB,ARB-WETH,12.428239488492675,16622.954744176215,12428239488492675000,16622954744176217000000,,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0x912ce59144191c1204e64559fe8253a0e49e6548,0x02e76ca155ef710ddf846bd8c8192a7d2e91d9cf,0x,0xc6f780497a95e246eb9449f5e4770916dcd6396a,0xef6aec9a020d72b9d17b64c47bd7e30f47c2cf7d465fb1ff57c8b7421bc6da6d,0x02e76ca155ef710ddf846bd8c8192a7d2e91d9cf,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,,47
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:46:47.000 UTC,WETH,FTM,FTM-WETH,0.15421041511014397,692.1396341297321,154210415110143968,692139634129732100000,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x4e15361fd6b4bb609fa63c81a2be19d873717870,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,0x,0x3b685307c8611afb2a9e83ebc8743dc20480716e,0x616f69f4ce7ad25faf4645071416d293f01e8c2175e4e583928f23a52513e5a2,0x49d6cc2a2d191f6aab59436612271549e72b5f57,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,,235
ethereum,uniswap,3,2023-04-27 00:00:00.000 UTC,2023-04-27 18:51:23.000 UTC,ZENIQ,WETH,WETH-ZENIQ,8642.100797735586,0.18489639710935574,8642100797735586000000,184896397109355744,,0x5b52bfb8062ce664d74bbcd4cd6dc7df53fd7233,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0x614f657b30d67ff7ea0ce321722b81c49e6d9a32,0x,0x11184bf5937beb9085b4f070e7b410be052e37a6,0xe326f2a09addf3a7808ccb1859aac2fd4266504ae4de18d78b3e305d56d977f5,0xa023b8552ea409833f3007c4477c293c8617ef13,0x6a5ef39f58c80e42642b9210bf74f20666a2e6b6,,36
