dt,bend_borrow_volume,nftfi_borrow_volume,pine_borrow_volume,arcade_borrow_volume,jpegd_borrow_volume,drops_borrow_volume,x2y2_borrow_volume,paraspace_borrow_volume,total_borrow_volume,bend_cumu_borrow_volume,nftfi_cumu_borrow_volume,pine_cumu_borrow_volume,arcade_cumu_borrow_volume,jpegd_cumu_borrow_volume,drops_cumu_borrow_volume,x2y2_cumu_borrow_volume,paraspace_cumu_borrow_volume
2022-03-05 00:00,0,254315,0,0,0,0,0,0,254315,0,85934414,188953,8820093,0,0,0,0
2022-03-05 00:00,0,0,114312,0,0,0,0,0,114312,0,85934414,303265,8820093,0,0,0,0
2022-03-04 00:00,0,254972,0,0,0,0,0,0,254972,0,85680099,188953,8820093,0,0,0,0
2022-03-03 00:00,0,0,10398,0,0,0,0,0,10398,0,85425127,188953,8820093,0,0,0,0
2022-03-03 00:00,0,623879,0,0,0,0,0,0,623879,0,85425127,178555,8820093,0,0,0,0
2022-03-02 00:00,0,0,0,356545,0,0,0,0,356545,0,84801248,172099,8820093,0,0,0,0
2022-03-02 00:00,0,0,6456,0,0,0,0,0,6456,0,84801248,178555,8820093,0,0,0,0
2022-03-02 00:00,0,433858,0,0,0,0,0,0,433858,0,84801248,172099,8463548,0,0,0,0
2022-03-01 00:00,0,0,0,101389,0,0,0,0,101389,0,84367390,172099,8463548,0,0,0,0
2022-03-01 00:00,0,413326,0,0,0,0,0,0,413326,0,84367390,172099,8362159,0,0,0,0
2022-02-28 00:00,0,262461,0,0,0,0,0,0,262461,0,83954064,168850,8280930,0,0,0,0
2022-02-28 00:00,0,0,3249,0,0,0,0,0,3249,0,83954064,172099,8362159,0,0,0,0
2022-02-28 00:00,0,0,0,81229,0,0,0,0,81229,0,83954064,168850,8362159,0,0,0,0
2022-02-27 00:00,0,1211241,0,0,0,0,0,0,1211241,0,83691603,168850,8280930,0,0,0,0
2022-02-26 00:00,0,3572039,0,0,0,0,0,0,3572039,0,82480362,145276,8280930,0,0,0,0
2022-02-26 00:00,0,0,23574,0,0,0,0,0,23574,0,82480362,168850,8280930,0,0,0,0
2022-02-25 00:00,0,514981,0,0,0,0,0,0,514981,0,78908323,145276,8280930,0,0,0,0
2022-02-24 00:00,0,424274,0,0,0,0,0,0,424274,0,78393342,145276,8280930,0,0,0,0
2022-02-23 00:00,0,4336085,0,0,0,0,0,0,4336085,0,77969068,145276,8280930,0,0,0,0
2022-02-22 00:00,0,0,10674,0,0,0,0,0,10674,0,73632983,145276,8280930,0,0,0,0
2022-02-22 00:00,0,732694,0,0,0,0,0,0,732694,0,73632983,134602,8280930,0,0,0,0
2022-02-21 00:00,0,0,803,0,0,0,0,0,803,0,72900289,134602,8280930,0,0,0,0
2022-02-21 00:00,0,480918,0,0,0,0,0,0,480918,0,72900289,133799,8280930,0,0,0,0
2022-02-20 00:00,0,241773,0,0,0,0,0,0,241773,0,72419371,133799,8280930,0,0,0,0
2022-02-19 00:00,0,261660,0,0,0,0,0,0,261660,0,72177598,133799,8280930,0,0,0,0
2022-02-18 00:00,0,771281,0,0,0,0,0,0,771281,0,71915938,133799,8280930,0,0,0,0
2022-02-17 00:00,0,603851,0,0,0,0,0,0,603851,0,71144657,133799,8280930,0,0,0,0
2022-02-16 00:00,0,324674,0,0,0,0,0,0,324674,0,70540806,108126,8280930,0,0,0,0
2022-02-16 00:00,0,0,25673,0,0,0,0,0,25673,0,70540806,133799,8280930,0,0,0,0
2022-02-15 00:00,0,818577,0,0,0,0,0,0,818577,0,70216132,108126,8280930,0,0,0,0
2022-02-14 00:00,0,371002,0,0,0,0,0,0,371002,0,69397555,106870,8280930,0,0,0,0
2022-02-14 00:00,0,0,1256,0,0,0,0,0,1256,0,69397555,108126,8280930,0,0,0,0
2022-02-13 00:00,0,298216,0,0,0,0,0,0,298216,0,69026553,106870,8280930,0,0,0,0
2022-02-12 00:00,0,315502,0,0,0,0,0,0,315502,0,68728337,106870,8280930,0,0,0,0
2022-02-12 00:00,0,0,1510,0,0,0,0,0,1510,0,68412835,106870,8280930,0,0,0,0
2022-02-11 00:00,0,778761,0,0,0,0,0,0,778761,0,68412835,97119,8280930,0,0,0,0
2022-02-11 00:00,0,0,8241,0,0,0,0,0,8241,0,68412835,105360,8280930,0,0,0,0
2022-02-10 00:00,0,895569,0,0,0,0,0,0,895569,0,67634074,97119,8280930,0,0,0,0
2022-02-09 00:00,0,0,32023,0,0,0,0,0,32023,0,66108870,97119,8280930,0,0,0,0
2022-02-09 00:00,0,629635,0,0,0,0,0,0,629635,0,66738505,97119,8280930,0,0,0,0
2022-02-09 00:00,0,0,0,150000,0,0,0,0,150000,0,66108870,65096,8280930,0,0,0,0
2022-02-08 00:00,0,300068,0,0,0,0,0,0,300068,0,66108870,65096,8130930,0,0,0,0
2022-02-08 00:00,0,0,11807,0,0,0,0,0,11807,0,65808802,65096,8130930,0,0,0,0
2022-02-07 00:00,0,0,0,155039,0,0,0,0,155039,0,65808802,53289,8130930,0,0,0,0
2022-02-07 00:00,0,339789,0,0,0,0,0,0,339789,0,65808802,53289,7975891,0,0,0,0
2022-02-06 00:00,0,575757,0,0,0,0,0,0,575757,0,65469013,53289,7975891,0,0,0,0
2022-02-05 00:00,0,571872,0,0,0,0,0,0,571872,0,64893256,53289,7975891,0,0,0,0
2022-02-04 00:00,0,751217,0,0,0,0,0,0,751217,0,64321384,53289,7975749,0,0,0,0
2022-02-04 00:00,0,0,0,142,0,0,0,0,142,0,64321384,53289,7975891,0,0,0,0
2022-02-03 00:00,0,493375,0,0,0,0,0,0,493375,0,63570167,53289,7975749,0,0,0,0
2022-02-02 00:00,0,485885,0,0,0,0,0,0,485885,0,63076792,53289,7975749,0,0,0,0
2022-02-01 00:00,0,712146,0,0,0,0,0,0,712146,0,62590907,53289,7975749,0,0,0,0
2022-01-31 00:00,0,773777,0,0,0,0,0,0,773777,0,61878761,53289,4741134,0,0,0,0
2022-01-31 00:00,0,0,0,3234615,0,0,0,0,3234615,0,61878761,53289,7975749,0,0,0,0
2022-01-30 00:00,0,354616,0,0,0,0,0,0,354616,0,61104984,53289,4741124,0,0,0,0
2022-01-30 00:00,0,0,0,10,0,0,0,0,10,0,61104984,53289,4741134,0,0,0,0
2022-01-30 00:00,0,0,15296,0,0,0,0,0,15296,0,60750368,53289,4741124,0,0,0,0
2022-01-29 00:00,0,0,12544,0,0,0,0,0,12544,0,60750368,37993,4741124,0,0,0,0
2022-01-29 00:00,0,778372,0,0,0,0,0,0,778372,0,60750368,25449,4741124,0,0,0,0
2022-01-28 00:00,0,968096,0,0,0,0,0,0,968096,0,59971996,25449,4741124,0,0,0,0
2022-01-28 00:00,0,0,0,50,0,0,0,0,50,0,59003900,25449,4741124,0,0,0,0
2022-01-27 00:00,0,0,0,1485519,0,0,0,0,1485519,0,59003900,25449,4741074,0,0,0,0
2022-01-27 00:00,0,1271142,0,0,0,0,0,0,1271142,0,59003900,25449,3255555,0,0,0,0
2022-01-26 00:00,0,0,1265,0,0,0,0,0,1265,0,57732758,25449,3255555,0,0,0,0
2022-01-26 00:00,0,321618,0,0,0,0,0,0,321618,0,57732758,24184,3255555,0,0,0,0
2022-01-25 00:00,0,0,5644,0,0,0,0,0,5644,0,57004618,24184,3155555,0,0,0,0
2022-01-25 00:00,0,406522,0,0,0,0,0,0,406522,0,57411140,24184,3255555,0,0,0,0
2022-01-25 00:00,0,0,0,100000,0,0,0,0,100000,0,57004618,24184,3255555,0,0,0,0
2022-01-24 00:00,0,302784,0,0,0,0,0,0,302784,0,57004618,18540,3155555,0,0,0,0
2022-01-23 00:00,0,146425,0,0,0,0,0,0,146425,0,56701834,18540,3155555,0,0,0,0
2022-01-22 00:00,0,452006,0,0,0,0,0,0,452006,0,56555409,18540,3155555,0,0,0,0
2022-01-21 00:00,0,141037,0,0,0,0,0,0,141037,0,56103403,18540,3155555,0,0,0,0
2022-01-21 00:00,0,0,1130,0,0,0,0,0,1130,0,55962366,18540,3155555,0,0,0,0
2022-01-20 00:00,0,452361,0,0,0,0,0,0,452361,0,55962366,14730,3155555,0,0,0,0
2022-01-20 00:00,0,0,2680,0,0,0,0,0,2680,0,55962366,17410,3155555,0,0,0,0
2022-01-20 00:00,0,0,0,110495,0,0,0,0,110495,0,55510005,14730,3155555,0,0,0,0
2022-01-19 00:00,0,690489,0,0,0,0,0,0,690489,0,55510005,14730,3045060,0,0,0,0
2022-01-18 00:00,0,986114,0,0,0,0,0,0,986114,0,54819516,14730,3045060,0,0,0,0
2022-01-17 00:00,0,695679,0,0,0,0,0,0,695679,0,53833402,14730,3045060,0,0,0,0
2022-01-17 00:00,0,0,1131,0,0,0,0,0,1131,0,53137723,14730,3045060,0,0,0,0
2022-01-16 00:00,0,446681,0,0,0,0,0,0,446681,0,53137723,13599,3045060,0,0,0,0
2022-01-15 00:00,0,684566,0,0,0,0,0,0,684566,0,52691042,13599,3045060,0,0,0,0
2022-01-14 00:00,0,915154,0,0,0,0,0,0,915154,0,52006476,13599,3045060,0,0,0,0
2022-01-13 00:00,0,223564,0,0,0,0,0,0,223564,0,51091322,13599,3045060,0,0,0,0
2022-01-12 00:00,0,1905696,0,0,0,0,0,0,1905696,0,50867758,13599,3045060,0,0,0,0
2022-01-11 00:00,0,423727,0,0,0,0,0,0,423727,0,48962062,13599,3045060,0,0,0,0
2022-01-10 00:00,0,413183,0,0,0,0,0,0,413183,0,48538335,13599,3045060,0,0,0,0
2022-01-09 00:00,0,982680,0,0,0,0,0,0,982680,0,48125152,13599,3045060,0,0,0,0
2022-01-08 00:00,0,501385,0,0,0,0,0,0,501385,0,47142472,13599,3045060,0,0,0,0
2022-01-08 00:00,0,0,7734,0,0,0,0,0,7734,0,46641087,13599,3045060,0,0,0,0
2022-01-07 00:00,0,633132,0,0,0,0,0,0,633132,0,46641087,5865,3045060,0,0,0,0
2022-01-06 00:00,0,1859854,0,0,0,0,0,0,1859854,0,46007955,5865,3045060,0,0,0,0
2022-01-05 00:00,0,599642,0,0,0,0,0,0,599642,0,44148101,5865,3045060,0,0,0,0
2022-01-04 00:00,0,390017,0,0,0,0,0,0,390017,0,43548459,5865,3045060,0,0,0,0
2022-01-03 00:00,0,1242203,0,0,0,0,0,0,1242203,0,43158442,5865,3045060,0,0,0,0
2022-01-03 00:00,0,0,5687,0,0,0,0,0,5687,0,41916239,5865,3045060,0,0,0,0
2022-01-02 00:00,0,0,178,0,0,0,0,0,178,0,41916239,178,3045060,0,0,0,0
2022-01-02 00:00,0,323790,0,0,0,0,0,0,323790,0,41916239,0,3045060,0,0,0,0
2022-01-01 00:00,0,498177,0,0,0,0,0,0,498177,0,41592449,0,3045060,0,0,0,0
2021-12-31 00:00,0,400881,0,0,0,0,0,0,400881,0,41094272,0,3045060,0,0,0,0
2021-12-30 00:00,0,92741,0,0,0,0,0,0,92741,0,40693391,0,3045060,0,0,0,0
2021-12-29 00:00,0,187912,0,0,0,0,0,0,187912,0,40600650,0,3045060,0,0,0,0
2021-12-28 00:00,0,387639,0,0,0,0,0,0,387639,0,40412738,0,3045060,0,0,0,0
2021-12-27 00:00,0,280113,0,0,0,0,0,0,280113,0,40025099,0,3045060,0,0,0,0
2021-12-26 00:00,0,197408,0,0,0,0,0,0,197408,0,39744986,0,3045060,0,0,0,0
2021-12-25 00:00,0,79184,0,0,0,0,0,0,79184,0,39547578,0,3045060,0,0,0,0
2021-12-24 00:00,0,229564,0,0,0,0,0,0,229564,0,39468394,0,3045060,0,0,0,0
2021-12-23 00:00,0,513880,0,0,0,0,0,0,513880,0,39238830,0,3045060,0,0,0,0
2021-12-22 00:00,0,290625,0,0,0,0,0,0,290625,0,38724950,0,3045060,0,0,0,0
2021-12-21 00:00,0,731032,0,0,0,0,0,0,731032,0,38434325,0,3045060,0,0,0,0
2021-12-20 00:00,0,352867,0,0,0,0,0,0,352867,0,37703293,0,3045060,0,0,0,0
2021-12-19 00:00,0,283375,0,0,0,0,0,0,283375,0,37350426,0,3045060,0,0,0,0
2021-12-18 00:00,0,102180,0,0,0,0,0,0,102180,0,37067051,0,3045060,0,0,0,0
2021-12-17 00:00,0,0,0,35019,0,0,0,0,35019,0,36964871,0,3045060,0,0,0,0
2021-12-17 00:00,0,353181,0,0,0,0,0,0,353181,0,36964871,0,3010041,0,0,0,0
2021-12-16 00:00,0,120731,0,0,0,0,0,0,120731,0,36611690,0,3010041,0,0,0,0
2021-12-15 00:00,0,411891,0,0,0,0,0,0,411891,0,36490959,0,3010041,0,0,0,0
2021-12-14 00:00,0,299620,0,0,0,0,0,0,299620,0,36079068,0,3010041,0,0,0,0
2021-12-13 00:00,0,280216,0,0,0,0,0,0,280216,0,35779448,0,3010041,0,0,0,0
2021-12-12 00:00,0,256459,0,0,0,0,0,0,256459,0,35499232,0,3010041,0,0,0,0
2021-12-11 00:00,0,321269,0,0,0,0,0,0,321269,0,35242773,0,3010041,0,0,0,0
2021-12-10 00:00,0,633545,0,0,0,0,0,0,633545,0,34921504,0,3010041,0,0,0,0
2021-12-10 00:00,0,0,0,65000,0,0,0,0,65000,0,34287959,0,3010041,0,0,0,0
2021-12-09 00:00,0,521535,0,0,0,0,0,0,521535,0,34287959,0,2945041,0,0,0,0
2021-12-08 00:00,0,219791,0,0,0,0,0,0,219791,0,33766424,0,2945041,0,0,0,0
2021-12-07 00:00,0,413065,0,0,0,0,0,0,413065,0,33546633,0,2945041,0,0,0,0
2021-12-06 00:00,0,97434,0,0,0,0,0,0,97434,0,33133568,0,2945041,0,0,0,0
2021-12-05 00:00,0,270175,0,0,0,0,0,0,270175,0,33036134,0,2945041,0,0,0,0
2021-12-04 00:00,0,105944,0,0,0,0,0,0,105944,0,32765959,0,2945041,0,0,0,0
2021-12-03 00:00,0,426347,0,0,0,0,0,0,426347,0,32660015,0,2945041,0,0,0,0
2021-12-02 00:00,0,203585,0,0,0,0,0,0,203585,0,32233668,0,2945041,0,0,0,0
2021-12-01 00:00,0,590227,0,0,0,0,0,0,590227,0,32030083,0,2945041,0,0,0,0
2021-12-01 00:00,0,0,0,194213,0,0,0,0,194213,0,31439856,0,2945041,0,0,0,0
2021-11-30 00:00,0,436689,0,0,0,0,0,0,436689,0,31439856,0,2750828,0,0,0,0
2021-11-29 00:00,0,428463,0,0,0,0,0,0,428463,0,31003167,0,2750828,0,0,0,0
2021-11-28 00:00,0,143913,0,0,0,0,0,0,143913,0,30574704,0,2750828,0,0,0,0
2021-11-27 00:00,0,244421,0,0,0,0,0,0,244421,0,30430791,0,2750828,0,0,0,0
2021-11-26 00:00,0,193568,0,0,0,0,0,0,193568,0,30186370,0,2750828,0,0,0,0
2021-11-26 00:00,0,0,0,421,0,0,0,0,421,0,29992802,0,2750828,0,0,0,0
2021-11-25 00:00,0,808723,0,0,0,0,0,0,808723,0,29992802,0,2750407,0,0,0,0
2021-11-24 00:00,0,335149,0,0,0,0,0,0,335149,0,29184079,0,2750407,0,0,0,0
2021-11-23 00:00,0,297660,0,0,0,0,0,0,297660,0,28848930,0,2750407,0,0,0,0
2021-11-22 00:00,0,156388,0,0,0,0,0,0,156388,0,28551270,0,2750407,0,0,0,0
2021-11-21 00:00,0,161572,0,0,0,0,0,0,161572,0,28394882,0,2750407,0,0,0,0
2021-11-20 00:00,0,170640,0,0,0,0,0,0,170640,0,28233310,0,2750407,0,0,0,0
2021-11-19 00:00,0,327009,0,0,0,0,0,0,327009,0,28062670,0,2750407,0,0,0,0
2021-11-18 00:00,0,387570,0,0,0,0,0,0,387570,0,27735661,0,2750407,0,0,0,0
2021-11-17 00:00,0,104211,0,0,0,0,0,0,104211,0,27348091,0,2750407,0,0,0,0
2021-11-16 00:00,0,716639,0,0,0,0,0,0,716639,0,27243880,0,2750407,0,0,0,0
2021-11-15 00:00,0,735521,0,0,0,0,0,0,735521,0,26527241,0,2750407,0,0,0,0
2021-11-14 00:00,0,417835,0,0,0,0,0,0,417835,0,25791720,0,2750407,0,0,0,0
2021-11-13 00:00,0,171883,0,0,0,0,0,0,171883,0,25373885,0,2750407,0,0,0,0
2021-11-12 00:00,0,509661,0,0,0,0,0,0,509661,0,25202002,0,2750407,0,0,0,0
2021-11-11 00:00,0,230143,0,0,0,0,0,0,230143,0,24692341,0,2750407,0,0,0,0
2021-11-10 00:00,0,167898,0,0,0,0,0,0,167898,0,24462198,0,2750407,0,0,0,0
2021-11-09 00:00,0,130827,0,0,0,0,0,0,130827,0,24294300,0,2750407,0,0,0,0
2021-11-08 00:00,0,455038,0,0,0,0,0,0,455038,0,24163473,0,2750407,0,0,0,0
2021-11-07 00:00,0,282506,0,0,0,0,0,0,282506,0,23708435,0,2750407,0,0,0,0
2021-11-06 00:00,0,82570,0,0,0,0,0,0,82570,0,23425929,0,2750407,0,0,0,0
2021-11-05 00:00,0,103506,0,0,0,0,0,0,103506,0,23343359,0,2750407,0,0,0,0
2021-11-04 00:00,0,190363,0,0,0,0,0,0,190363,0,23239853,0,2750407,0,0,0,0
2021-11-03 00:00,0,302205,0,0,0,0,0,0,302205,0,23049490,0,2750407,0,0,0,0
2021-11-02 00:00,0,473079,0,0,0,0,0,0,473079,0,22747285,0,2750407,0,0,0,0
2021-11-01 00:00,0,306070,0,0,0,0,0,0,306070,0,22274206,0,2750407,0,0,0,0
2021-10-31 00:00,0,58598,0,0,0,0,0,0,58598,0,21968136,0,2750407,0,0,0,0
2021-10-30 00:00,0,122882,0,0,0,0,0,0,122882,0,21909538,0,2750407,0,0,0,0
2021-10-29 00:00,0,513720,0,0,0,0,0,0,513720,0,21786656,0,2750407,0,0,0,0
2021-10-28 00:00,0,1802688,0,0,0,0,0,0,1802688,0,21272936,0,2750407,0,0,0,0
2021-10-27 00:00,0,95669,0,0,0,0,0,0,95669,0,19470248,0,2750407,0,0,0,0
2021-10-26 00:00,0,181207,0,0,0,0,0,0,181207,0,19374579,0,2750407,0,0,0,0
2021-10-25 00:00,0,320802,0,0,0,0,0,0,320802,0,19193372,0,2750407,0,0,0,0
2021-10-25 00:00,0,0,0,166061,0,0,0,0,166061,0,18872570,0,2750407,0,0,0,0
2021-10-24 00:00,0,320353,0,0,0,0,0,0,320353,0,18872570,0,2584346,0,0,0,0
2021-10-23 00:00,0,207988,0,0,0,0,0,0,207988,0,18552217,0,2584346,0,0,0,0
2021-10-22 00:00,0,217014,0,0,0,0,0,0,217014,0,18344229,0,2584346,0,0,0,0
2021-10-21 00:00,0,409977,0,0,0,0,0,0,409977,0,18127215,0,2584346,0,0,0,0
2021-10-20 00:00,0,291687,0,0,0,0,0,0,291687,0,17717238,0,2584346,0,0,0,0
2021-10-19 00:00,0,207088,0,0,0,0,0,0,207088,0,17425551,0,2584346,0,0,0,0
2021-10-18 00:00,0,230293,0,0,0,0,0,0,230293,0,17218463,0,2584346,0,0,0,0
2021-10-18 00:00,0,0,0,683813,0,0,0,0,683813,0,16988170,0,2584346,0,0,0,0
2021-10-17 00:00,0,339929,0,0,0,0,0,0,339929,0,16988170,0,1900533,0,0,0,0
2021-10-16 00:00,0,116428,0,0,0,0,0,0,116428,0,16648241,0,1900533,0,0,0,0
2021-10-15 00:00,0,217381,0,0,0,0,0,0,217381,0,16531813,0,1900533,0,0,0,0
2021-10-14 00:00,0,268907,0,0,0,0,0,0,268907,0,16314432,0,1900533,0,0,0,0
2021-10-13 00:00,0,380756,0,0,0,0,0,0,380756,0,16045525,0,1850533,0,0,0,0
2021-10-13 00:00,0,0,0,50000,0,0,0,0,50000,0,16045525,0,1900533,0,0,0,0
2021-10-12 00:00,0,466480,0,0,0,0,0,0,466480,0,15664769,0,1850533,0,0,0,0
2021-10-11 00:00,0,265372,0,0,0,0,0,0,265372,0,15198289,0,1850533,0,0,0,0
2021-10-10 00:00,0,267395,0,0,0,0,0,0,267395,0,14932917,0,1850533,0,0,0,0
2021-10-09 00:00,0,176278,0,0,0,0,0,0,176278,0,14665522,0,1850533,0,0,0,0
2021-10-08 00:00,0,117665,0,0,0,0,0,0,117665,0,14489244,0,1850533,0,0,0,0
2021-10-07 00:00,0,161723,0,0,0,0,0,0,161723,0,14371579,0,1850533,0,0,0,0
2021-10-06 00:00,0,131915,0,0,0,0,0,0,131915,0,14209856,0,1850533,0,0,0,0
2021-10-05 00:00,0,144485,0,0,0,0,0,0,144485,0,14077941,0,1850533,0,0,0,0
2021-10-04 00:00,0,74135,0,0,0,0,0,0,74135,0,13933456,0,1850533,0,0,0,0
2021-10-03 00:00,0,120611,0,0,0,0,0,0,120611,0,13859321,0,1850533,0,0,0,0
2021-10-02 00:00,0,151459,0,0,0,0,0,0,151459,0,13738710,0,1850533,0,0,0,0
2021-10-01 00:00,0,176994,0,0,0,0,0,0,176994,0,13587251,0,1850533,0,0,0,0
2021-09-30 00:00,0,208822,0,0,0,0,0,0,208822,0,13410257,0,1850533,0,0,0,0
2021-09-29 00:00,0,42933,0,0,0,0,0,0,42933,0,13201435,0,1850533,0,0,0,0
2021-09-28 00:00,0,213996,0,0,0,0,0,0,213996,0,13158502,0,1850533,0,0,0,0
2021-09-27 00:00,0,196016,0,0,0,0,0,0,196016,0,12944506,0,1850533,0,0,0,0
2021-09-26 00:00,0,161826,0,0,0,0,0,0,161826,0,12748490,0,1850533,0,0,0,0
2021-09-25 00:00,0,170310,0,0,0,0,0,0,170310,0,12586664,0,1850533,0,0,0,0
2021-09-24 00:00,0,94885,0,0,0,0,0,0,94885,0,12416354,0,1850533,0,0,0,0
2021-09-23 00:00,0,6229,0,0,0,0,0,0,6229,0,12321469,0,1850533,0,0,0,0
2021-09-22 00:00,0,294799,0,0,0,0,0,0,294799,0,12315240,0,1850533,0,0,0,0
2021-09-21 00:00,0,0,0,850000,0,0,0,0,850000,0,11822249,0,1850533,0,0,0,0
2021-09-21 00:00,0,198192,0,0,0,0,0,0,198192,0,12020441,0,1850533,0,0,0,0
2021-09-20 00:00,0,289594,0,0,0,0,0,0,289594,0,11822249,0,1000533,0,0,0,0
2021-09-19 00:00,0,107157,0,0,0,0,0,0,107157,0,11532655,0,1000533,0,0,0,0
2021-09-18 00:00,0,28233,0,0,0,0,0,0,28233,0,11425498,0,1000533,0,0,0,0
2021-09-17 00:00,0,244788,0,0,0,0,0,0,244788,0,11397265,0,1000533,0,0,0,0
2021-09-16 00:00,0,38386,0,0,0,0,0,0,38386,0,11152477,0,1000533,0,0,0,0
2021-09-15 00:00,0,305936,0,0,0,0,0,0,305936,0,11114091,0,1000533,0,0,0,0
2021-09-14 00:00,0,123721,0,0,0,0,0,0,123721,0,10808155,0,1000533,0,0,0,0
2021-09-13 00:00,0,68502,0,0,0,0,0,0,68502,0,10684434,0,1000533,0,0,0,0
2021-09-12 00:00,0,70890,0,0,0,0,0,0,70890,0,10615932,0,1000533,0,0,0,0
2021-09-11 00:00,0,328860,0,0,0,0,0,0,328860,0,10545042,0,1000533,0,0,0,0
2021-09-10 00:00,0,6737,0,0,0,0,0,0,6737,0,10216182,0,1000533,0,0,0,0
2021-09-09 00:00,0,119816,0,0,0,0,0,0,119816,0,10209445,0,1000533,0,0,0,0
2021-09-09 00:00,0,0,0,800000,0,0,0,0,800000,0,10089629,0,1000533,0,0,0,0
2021-09-08 00:00,0,98950,0,0,0,0,0,0,98950,0,10089629,0,200483,0,0,0,0
2021-09-08 00:00,0,0,0,50,0,0,0,0,50,0,10089629,0,200533,0,0,0,0
2021-09-07 00:00,0,205218,0,0,0,0,0,0,205218,0,9990679,0,200483,0,0,0,0
2021-09-06 00:00,0,12978,0,0,0,0,0,0,12978,0,9785461,0,200483,0,0,0,0
2021-09-05 00:00,0,102459,0,0,0,0,0,0,102459,0,9772483,0,200483,0,0,0,0
2021-09-04 00:00,0,66700,0,0,0,0,0,0,66700,0,9670024,0,200483,0,0,0,0
2021-09-03 00:00,0,287018,0,0,0,0,0,0,287018,0,9603324,0,200483,0,0,0,0
2021-09-02 00:00,0,521684,0,0,0,0,0,0,521684,0,9316306,0,200483,0,0,0,0
2021-09-02 00:00,0,0,0,200300,0,0,0,0,200300,0,8794622,0,200483,0,0,0,0
2021-09-01 00:00,0,59361,0,0,0,0,0,0,59361,0,8794622,0,133,0,0,0,0
2021-09-01 00:00,0,0,0,50,0,0,0,0,50,0,8794622,0,183,0,0,0,0
2021-08-31 00:00,0,270042,0,0,0,0,0,0,270042,0,8735261,0,0,0,0,0,0
2021-08-31 00:00,0,0,0,133,0,0,0,0,133,0,8735261,0,133,0,0,0,0
2021-08-30 00:00,0,149660,0,0,0,0,0,0,149660,0,8465219,0,0,0,0,0,0
2021-08-29 00:00,0,251754,0,0,0,0,0,0,251754,0,8315559,0,0,0,0,0,0
2021-08-28 00:00,0,134746,0,0,0,0,0,0,134746,0,8063805,0,0,0,0,0,0
2021-08-27 00:00,0,259604,0,0,0,0,0,0,259604,0,7929059,0,0,0,0,0,0
2021-08-26 00:00,0,38264,0,0,0,0,0,0,38264,0,7669455,0,0,0,0,0,0
2021-08-25 00:00,0,79036,0,0,0,0,0,0,79036,0,7631191,0,0,0,0,0,0
2021-08-24 00:00,0,35134,0,0,0,0,0,0,35134,0,7552155,0,0,0,0,0,0
2021-08-23 00:00,0,208071,0,0,0,0,0,0,208071,0,7517021,0,0,0,0,0,0
2021-08-22 00:00,0,280517,0,0,0,0,0,0,280517,0,7308950,0,0,0,0,0,0
2021-08-21 00:00,0,5724,0,0,0,0,0,0,5724,0,7028433,0,0,0,0,0,0
2021-08-20 00:00,0,27074,0,0,0,0,0,0,27074,0,7022709,0,0,0,0,0,0
2021-08-19 00:00,0,213295,0,0,0,0,0,0,213295,0,6995635,0,0,0,0,0,0
2021-08-18 00:00,0,180798,0,0,0,0,0,0,180798,0,6782340,0,0,0,0,0,0
2021-08-17 00:00,0,184235,0,0,0,0,0,0,184235,0,6601542,0,0,0,0,0,0
2021-08-16 00:00,0,46600,0,0,0,0,0,0,46600,0,6417307,0,0,0,0,0,0
2021-08-15 00:00,0,101289,0,0,0,0,0,0,101289,0,6370707,0,0,0,0,0,0
2021-08-14 00:00,0,126374,0,0,0,0,0,0,126374,0,6269418,0,0,0,0,0,0
2021-08-13 00:00,0,14412,0,0,0,0,0,0,14412,0,6143044,0,0,0,0,0,0
2021-08-12 00:00,0,233897,0,0,0,0,0,0,233897,0,6128632,0,0,0,0,0,0
2021-08-11 00:00,0,74567,0,0,0,0,0,0,74567,0,5894735,0,0,0,0,0,0
2021-08-10 00:00,0,103341,0,0,0,0,0,0,103341,0,5820168,0,0,0,0,0,0
2021-08-09 00:00,0,102637,0,0,0,0,0,0,102637,0,5716827,0,0,0,0,0,0
2021-08-08 00:00,0,131948,0,0,0,0,0,0,131948,0,5614190,0,0,0,0,0,0
2021-08-07 00:00,0,19292,0,0,0,0,0,0,19292,0,5482242,0,0,0,0,0,0
2021-08-06 00:00,0,86634,0,0,0,0,0,0,86634,0,5462950,0,0,0,0,0,0
2021-08-05 00:00,0,100310,0,0,0,0,0,0,100310,0,5376316,0,0,0,0,0,0
2021-08-04 00:00,0,77167,0,0,0,0,0,0,77167,0,5276006,0,0,0,0,0,0
2021-08-03 00:00,0,53109,0,0,0,0,0,0,53109,0,5198839,0,0,0,0,0,0
2021-08-02 00:00,0,78575,0,0,0,0,0,0,78575,0,5145730,0,0,0,0,0,0
2021-08-01 00:00,0,86339,0,0,0,0,0,0,86339,0,5067155,0,0,0,0,0,0
2021-07-31 00:00,0,58823,0,0,0,0,0,0,58823,0,4980816,0,0,0,0,0,0
2021-07-30 00:00,0,16690,0,0,0,0,0,0,16690,0,4921993,0,0,0,0,0,0
2021-07-29 00:00,0,39265,0,0,0,0,0,0,39265,0,4905303,0,0,0,0,0,0
2021-07-28 00:00,0,129323,0,0,0,0,0,0,129323,0,4866038,0,0,0,0,0,0
